Window_ID,Global_SampEn,Global_RMS,Mag_Var
414,0.18807414765156405,-0.49280298869407235,1.3248778899635114
415,0.23477919853291587,-0.597410852964239,1.594292180139783
416,1.0023901025558297,-0.5557649874601923,1.3544487424147806
417,1.4387759820595112,-0.9258156795834812,1.4582632509992428
418,0.7233627161480619,-0.9466843105696154,1.2082717022196339
419,0.5693758893661826,-0.2813607894402579,-1.0198296538323024
420,1.2970473819669712,-0.8424350104922737,-1.0375699157087284
421,1.285075038196185,-0.7876846487280434,-1.6595760126303738
422,0.3133081355229915,-0.6239077752817341,-1.8658372448916056
423,0.9973839280010041,-0.715970847990033,-1.2468679695443194
424,0.39967354670717903,-0.745053704343536,-1.1218327163953319
425,0.4607303259842387,-0.6216891558519189,-1.4600665134675417
426,-0.2852642262960001,-0.6019106586125025,-1.9117683546455198
427,0.49164997163356133,-0.5826629459637778,-1.3213201882194083
428,-0.9104527362962925,-0.691685057793041,-0.6839584239461785
429,-0.22493587443525825,-0.6005064773138883,-1.554518403809113
430,0.5565355538520927,-0.7122764277421113,-1.5410677239313977
431,0.11685548290925155,-0.5905509347033691,-1.5151702272230956
432,1.012385205864837,-0.4889512579225503,-0.9070211798661768
433,1.0777933793310865,-0.5817136967107274,-1.618298060566424
434,0.7984113878878509,-0.7717562750234203,-1.1404820658902686
435,0.044739176368807636,-0.6573836148128952,-1.3872537328527215
436,0.21693046185775366,-0.656947961740889,-1.0836722435364905
437,0.19840068641451752,-0.720388564630874,-1.3176430713738674
438,0.10083639091871464,-0.3849400845352742,-1.5649889723633164
439,-0.9590910885573444,-0.6250228450712854,-1.4117228977161411
440,2.03821506981185,-0.8770171143145826,-1.6191633078836316
441,1.430611430544282,-0.8547817807323425,-1.5954430246377092
442,1.5373836761723656,-1.044402350694538,-1.4758020627499837
443,0.7204945539910499,-0.9409086754027629,-1.172185691811098
444,1.6809257991578963,-0.7650675235068812,-1.0871382630500812
445,0.7939170593475608,-0.590896687081039,-0.8149680455438748
446,0.00015061309177289865,-0.7152577809199202,-1.0841108137767865
447,-0.005573255576726247,-0.6581492921004719,-1.0408524244581692
448,-0.020271538897935308,-0.7566768559126844,-1.2323279297230756
449,-0.4170416150538071,-0.6842117577858632,-1.0487439993021181
450,0.04264254908095017,-0.7731679906418293,-1.2085990729912788
451,1.1669571933521998,-0.8044476087812905,-0.9364396215186426
452,0.12225006923485394,-0.808870316529578,-0.9026137532450105
453,1.0534036177272788,-0.8810832955774078,-1.0322127041738514
454,0.7310618158432151,-0.8324497301103152,-0.9452752564739993
455,1.3061042943870205,-0.8942502874442515,-1.055041569615733
456,1.6129677383737573,-0.9647211847227456,-0.7352434860375601
457,0.6102089350888791,-0.7570587540234028,-1.0479317688951084
458,0.31375038945355016,-0.716710457010198,-0.8993211579727743
